GEO.display-label,GCT_STUB.display-label,HD01
New Mexico,ZCTA 87524,260
New Mexico,ZCTA 87525,72
New Mexico,ZCTA 87527,880
New Mexico,ZCTA 87528,3417
New Mexico,ZCTA 87529,3600
New Mexico,ZCTA 87530,974
New Mexico,ZCTA 87531,368
New Mexico,ZCTA 87532,18223
New Mexico,ZCTA 87533,185
New Mexico,ZCTA 87535,1270
New Mexico,ZCTA 87537,2957
New Mexico,ZCTA 87538,493
New Mexico,ZCTA 87539,269
New Mexico,ZCTA 87540,923
New Mexico,ZCTA 87543,247
New Mexico,ZCTA 87544,17950
New Mexico,ZCTA 87548,928
New Mexico,ZCTA 87549,1118
New Mexico,ZCTA 87551,305
New Mexico,ZCTA 87552,3325
New Mexico,ZCTA 87553,1209
New Mexico,ZCTA 87554,61
New Mexico,ZCTA 87556,2417
New Mexico,ZCTA 87557,6359
New Mexico,ZCTA 87558,606
New Mexico,ZCTA 87560,1445
New Mexico,ZCTA 87562,576
New Mexico,ZCTA 87564,332
New Mexico,ZCTA 87565,478
New Mexico,ZCTA 87566,3000
New Mexico,ZCTA 87567,1634
New Mexico,ZCTA 87569,442
New Mexico,ZCTA 87571,11706
New Mexico,ZCTA 87573,36
New Mexico,ZCTA 87574,187
New Mexico,ZCTA 87575,789
New Mexico,ZCTA 87577,454
New Mexico,ZCTA 87578,611
New Mexico,ZCTA 87579,890
New Mexico,ZCTA 87580,449
New Mexico,ZCTA 87581,141
New Mexico,ZCTA 87582,1350
New Mexico,ZCTA 87583,234
New Mexico,ZCTA 87701,20081
New Mexico,ZCTA 87710,1768
New Mexico,ZCTA 87711,753
New Mexico,ZCTA 87712,283
New Mexico,ZCTA 87713,283
New Mexico,ZCTA 87714,1151
New Mexico,ZCTA 87715,532
New Mexico,ZCTA 87718,467
New Mexico,ZCTA 87722,376
New Mexico,ZCTA 87723,408
New Mexico,ZCTA 87724,88
New Mexico,ZCTA 87728,417
New Mexico,ZCTA 87729,126
New Mexico,ZCTA 87730,27
New Mexico,ZCTA 87731,223
New Mexico,ZCTA 87732,1672
New Mexico,ZCTA 87733,158
New Mexico,ZCTA 87734,181
New Mexico,ZCTA 87735,90
New Mexico,ZCTA 87736,233
New Mexico,ZCTA 87740,8068
New Mexico,ZCTA 87742,609
New Mexico,ZCTA 87743,361
New Mexico,ZCTA 87745,654
New Mexico,ZCTA 87746,120
New Mexico,ZCTA 87747,1624
New Mexico,ZCTA 87749,75
New Mexico,ZCTA 87750,11
New Mexico,ZCTA 87752,431
New Mexico,ZCTA 87753,254
New Mexico,ZCTA 87801,10221
New Mexico,ZCTA 87820,161
New Mexico,ZCTA 87821,672
New Mexico,ZCTA 87823,884
New Mexico,ZCTA 87824,194
New Mexico,ZCTA 87825,2999
New Mexico,ZCTA 87827,276
New Mexico,ZCTA 87828,429
New Mexico,ZCTA 87829,922
New Mexico,ZCTA 87830,999
New Mexico,ZCTA 87831,195
New Mexico,ZCTA 87832,600
New Mexico,ZCTA 87901,7139
New Mexico,ZCTA 87930,829
New Mexico,ZCTA 87931,634
New Mexico,ZCTA 87933,106
New Mexico,ZCTA 87935,1770
New Mexico,ZCTA 87936,515
New Mexico,ZCTA 87937,3303
New Mexico,ZCTA 87939,125
New Mexico,ZCTA 87940,669
New Mexico,ZCTA 87941,1216
New Mexico,ZCTA 87942,898
New Mexico,ZCTA 87943,228
New Mexico,ZCTA 88001,37484
New Mexico,ZCTA 88002,1656
New Mexico,ZCTA 88003,894
New Mexico,ZCTA 88004,699
New Mexico,ZCTA 88005,27116
New Mexico,ZCTA 88007,24048
New Mexico,ZCTA 88008,5747
New Mexico,ZCTA 88009,88
New Mexico,ZCTA 88011,27698
New Mexico,ZCTA 88012,25961
New Mexico,ZCTA 88020,882
New Mexico,ZCTA 88021,18421
New Mexico,ZCTA 88022,1343
New Mexico,ZCTA 88023,2406
New Mexico,ZCTA 88024,236
New Mexico,ZCTA 88025,256
New Mexico,ZCTA 88026,1658
New Mexico,ZCTA 88027,493
New Mexico,ZCTA 88028,492
New Mexico,ZCTA 88029,1873
New Mexico,ZCTA 88030,23222
New Mexico,ZCTA 88032,195
New Mexico,ZCTA 88033,11
New Mexico,ZCTA 88034,96
New Mexico,ZCTA 88038,431
New Mexico,ZCTA 88039,465
New Mexico,ZCTA 88040,116
New Mexico,ZCTA 88041,1243
New Mexico,ZCTA 88042,250
New Mexico,ZCTA 88043,1621
New Mexico,ZCTA 88044,3896
New Mexico,ZCTA 88045,3662
New Mexico,ZCTA 88046,697
New Mexico,ZCTA 88047,1967
New Mexico,ZCTA 88048,3862
New Mexico,ZCTA 88049,408
New Mexico,ZCTA 88051,94
New Mexico,ZCTA 88052,270
New Mexico,ZCTA 88053,133
New Mexico,ZCTA 88055,37
New Mexico,ZCTA 88056,233
New Mexico,ZCTA 88061,18585
New Mexico,ZCTA 88063 (part),12772
New Mexico,ZCTA 88065,624
New Mexico,ZCTA 88072,2501
New Mexico,ZCTA 88081,15708
New Mexico,ZCTA 88101,45006
New Mexico,ZCTA 88103,278
New Mexico,ZCTA 88112,123
New Mexico,ZCTA 88113,103
New Mexico,ZCTA 88114,35
New Mexico,ZCTA 88115,44
New Mexico,ZCTA 88116,455
New Mexico,ZCTA 88118,180
New Mexico,ZCTA 88119,1932
New Mexico,ZCTA 88120,239
New Mexico,ZCTA 88121,152
New Mexico,ZCTA 88124,1165
New Mexico,ZCTA 88125,90
New Mexico,ZCTA 88126,30
New Mexico,ZCTA 88130,18651
New Mexico,ZCTA 88132,199
New Mexico,ZCTA 88134,46
New Mexico,ZCTA 88135,1804
New Mexico,ZCTA 88136,44
New Mexico,ZCTA 88201,25490
New Mexico,ZCTA 88203,31561
New Mexico,ZCTA 88210,17217
New Mexico,ZCTA 88220 (part),33721
New Mexico,ZCTA 88230,5179
New Mexico,ZCTA 88231,3238
New Mexico,ZCTA 88232,2525
New Mexico,ZCTA 88240,37149
New Mexico,ZCTA 88242,6141
New Mexico,ZCTA 88250,270
New Mexico,ZCTA 88252,2160
New Mexico,ZCTA 88253,935
New Mexico,ZCTA 88254,191
New Mexico,ZCTA 88255,128
New Mexico,ZCTA 88256,1925
New Mexico,ZCTA 88260,14343
New Mexico,ZCTA 88262,30
New Mexico,ZCTA 88263,175
New Mexico,ZCTA 88264,39
New Mexico,ZCTA 88265,243
New Mexico,ZCTA 88267,1349
New Mexico,ZCTA 88268,7
New Mexico,ZCTA 88301,1386
New Mexico,ZCTA 88310,35776
New Mexico,ZCTA 88311,854
New Mexico,ZCTA 88312,2586
New Mexico,ZCTA 88314,210
New Mexico,ZCTA 88316,2351
New Mexico,ZCTA 88317,1751
New Mexico,ZCTA 88318,381
New Mexico,ZCTA 88321,187
New Mexico,ZCTA 88323,14
New Mexico,ZCTA 88324,210
New Mexico,ZCTA 88325,899
New Mexico,ZCTA 88330,3054
New Mexico,ZCTA 88336,267
New Mexico,ZCTA 88337,2295
New Mexico,ZCTA 88338,189
New Mexico,ZCTA 88339,618
New Mexico,ZCTA 88340,3616
New Mexico,ZCTA 88341,538
New Mexico,ZCTA 88342,52
New Mexico,ZCTA 88343,48
New Mexico,ZCTA 88344,159
New Mexico,ZCTA 88345,8845
New Mexico,ZCTA 88346,3132
New Mexico,ZCTA 88347,100
New Mexico,ZCTA 88348,314
New Mexico,ZCTA 88349,70
New Mexico,ZCTA 88350,368
New Mexico,ZCTA 88351,256
New Mexico,ZCTA 88352,5188
New Mexico,ZCTA 88353,473
New Mexico,ZCTA 88354,108
New Mexico,ZCTA 88355,29
New Mexico,ZCTA 88401,6944
New Mexico,ZCTA 88410,129
New Mexico,ZCTA 88411,82
New Mexico,ZCTA 88414,39
New Mexico,ZCTA 88415,3569
New Mexico,ZCTA 88416,189
New Mexico,ZCTA 88417,25
New Mexico,ZCTA 88418,294
New Mexico,ZCTA 88419,229
New Mexico,ZCTA 88421,19
New Mexico,ZCTA 88422,68
New Mexico,ZCTA 88424,128
New Mexico,ZCTA 88426,1212
New Mexico,ZCTA 88427,119
New Mexico,ZCTA 88430 (part),153
New Mexico,ZCTA 88431,49
New Mexico,ZCTA 88434,369
New Mexico,ZCTA 88435,3559
New Mexico,ZCTA 88436,185
New York,New York,19378102
New York,ZCTA 06390,236
New York,ZCTA 10001,21102
New York,ZCTA 10002,81410
New York,ZCTA 10003,56024
New York,ZCTA 10004,3089
New York,ZCTA 10005,7135
New York,ZCTA 10006,3011
New York,ZCTA 10007,6988
New York,ZCTA 10009,61347
New York,ZCTA 10010,31834
New York,ZCTA 10011,50984
New York,ZCTA 10012,24090
New York,ZCTA 10013,27700
New York,ZCTA 10014,31959
New York,ZCTA 10016,54183
New York,ZCTA 10017,16575
New York,ZCTA 10018,5229
New York,ZCTA 10019,42870
New York,ZCTA 10020,0
New York,ZCTA 10021,43631
New York,ZCTA 10022,31924
New York,ZCTA 10023,60998
New York,ZCTA 10024,59283
New York,ZCTA 10025,94600
New York,ZCTA 10026,34003
New York,ZCTA 10027,59707
New York,ZCTA 10028,45141
New York,ZCTA 10029,76003
New York,ZCTA 10030,26999
New York,ZCTA 10031,56438
New York,ZCTA 10032,57331
New York,ZCTA 10033,53926
New York,ZCTA 10034,38908
New York,ZCTA 10035,33969
New York,ZCTA 10036,24711
New York,ZCTA 10037,17416
New York,ZCTA 10038,20300
New York,ZCTA 10039,24527
New York,ZCTA 10040,41905
New York,ZCTA 10044,11661
New York,ZCTA 10065,32270
New York,ZCTA 10069,5199
New York,ZCTA 10075,26121
New York,ZCTA 10103,3
New York,ZCTA 10110,0
New York,ZCTA 10111,0
New York,ZCTA 10112,0
New York,ZCTA 10115,0
New York,ZCTA 10119,92
New York,ZCTA 10128,60453
New York,ZCTA 10152,0
New York,ZCTA 10153,0
New York,ZCTA 10154,0
New York,ZCTA 10162,1685
New York,ZCTA 10165,2
New York,ZCTA 10167,0
New York,ZCTA 10168,0
New York,ZCTA 10169,0
New York,ZCTA 10170,2
New York,ZCTA 10171,0
New York,ZCTA 10172,0
New York,ZCTA 10173,2
New York,ZCTA 10174,0
New York,ZCTA 10177,0
New York,ZCTA 10199,9
New York,ZCTA 10271,0
New York,ZCTA 10278,0
New York,ZCTA 10279,0
New York,ZCTA 10280,7853
New York,ZCTA 10282,4783
New York,ZCTA 10301,39706
New York,ZCTA 10302,19088
New York,ZCTA 10303,26337
New York,ZCTA 10304,42193
New York,ZCTA 10305,41749
New York,ZCTA 10306,55909
New York,ZCTA 10307,14096
New York,ZCTA 10308,27357
New York,ZCTA 10309,32519
New York,ZCTA 10310,24962
New York,ZCTA 10311,0
New York,ZCTA 10312,59304
New York,ZCTA 10314,85510
New York,ZCTA 10451,45713
New York,ZCTA 10452,75371
New York,ZCTA 10453,78309
New York,ZCTA 10454,37337
New York,ZCTA 10455,39665
New York,ZCTA 10456,86547
New York,ZCTA 10457,70496
New York,ZCTA 10458,79492
New York,ZCTA 10459,47308
New York,ZCTA 10460,57311
New York,ZCTA 10461,50502
New York,ZCTA 10462,75784
New York,ZCTA 10463,67970
New York,ZCTA 10464,4534
New York,ZCTA 10465,42230
New York,ZCTA 10466,67813
New York,ZCTA 10467,97060
New York,ZCTA 10468,76103
New York,ZCTA 10469,66631
New York,ZCTA 10470,15293
New York,ZCTA 10471,22922
New York,ZCTA 10472,66358
New York,ZCTA 10473,58519
New York,ZCTA 10474,12281
New York,ZCTA 10475,40931
New York,ZCTA 10501,1219
New York,ZCTA 10502,5487
New York,ZCTA 10503,108
New York,ZCTA 10504,7987
New York,ZCTA 10505,851
New York,ZCTA 10506,5790
New York,ZCTA 10507,6408
New York,ZCTA 10509,19507
New York,ZCTA 10510,9988
New York,ZCTA 10511,2246
New York,ZCTA 10512,25590
New York,ZCTA 10514,11946
New York,ZCTA 10516,5289
New York,ZCTA 10517,539
New York,ZCTA 10518,1268
New York,ZCTA 10519,316
New York,ZCTA 10520,12810
New York,ZCTA 10522,10875
New York,ZCTA 10523,7444
New York,ZCTA 10524,4421
New York,ZCTA 10526,1809
New York,ZCTA 10527,908
New York,ZCTA 10528,12280
New York,ZCTA 10530,12604
New York,ZCTA 10532,4931
New York,ZCTA 10533,7322
New York,ZCTA 10535,555
New York,ZCTA 10536,10739
New York,ZCTA 10537,2416
New York,ZCTA 10538,16597
New York,ZCTA 10541,26339
New York,ZCTA 10543,20135
New York,ZCTA 10545,141
New York,ZCTA 10546,1277
New York,ZCTA 10547,7647
New York,ZCTA 10548,3487
New York,ZCTA 10549,16638
New York,ZCTA 10550,37144
New York,ZCTA 10552,19786
New York,ZCTA 10553,10170
New York,ZCTA 10560,4737
New York,ZCTA 10562,31796
New York,ZCTA 10566,23570
New York,ZCTA 10567,19929
New York,ZCTA 10570,12680
New York,ZCTA 10573,38352
New York,ZCTA 10576,5116
New York,ZCTA 10577,6552
New York,ZCTA 10578,681
New York,ZCTA 10579,8675
New York,ZCTA 10580,17208
New York,ZCTA 10583,38982
New York,ZCTA 10588,2282
New York,ZCTA 10589,8475
New York,ZCTA 10590,6767
New York,ZCTA 10591,22540
New York,ZCTA 10594,5117
New York,ZCTA 10595,8195
New York,ZCTA 10596,1729
New York,ZCTA 10597,968
New York,ZCTA 10598,28647
New York,ZCTA 10601,11376
New York,ZCTA 10603,17045
New York,ZCTA 10604,11250
New York,ZCTA 10605,18126
New York,ZCTA 10606,16499
New York,ZCTA 10607,6824
New York,ZCTA 10701,63393
New York,ZCTA 10703,20301
New York,ZCTA 10704,30165
New York,ZCTA 10705,38777
New York,ZCTA 10706,8679
New York,ZCTA 10707,10097
New York,ZCTA 10708,21225
New York,ZCTA 10709,9292
New York,ZCTA 10710,25120
New York,ZCTA 10801,40827
New York,ZCTA 10803,12435
New York,ZCTA 10804,14146
New York,ZCTA 10805,18414
New York,ZCTA 10901,23465
New York,ZCTA 10910,21
New York,ZCTA 10911,2
New York,ZCTA 10913,5532
New York,ZCTA 10914,414
New York,ZCTA 10915,119
New York,ZCTA 10916,4540
New York,ZCTA 10917,1968
New York,ZCTA 10918,11647
New York,ZCTA 10919,1040
New York,ZCTA 10920,8554
New York,ZCTA 10921,4135
New York,ZCTA 10922,1559
New York,ZCTA 10923,8732
New York,ZCTA 10924,13120
New York,ZCTA 10925,4539
New York,ZCTA 10926,3203
New York,ZCTA 10927,11910
New York,ZCTA 10928,4175
New York,ZCTA 10930,8958
New York,ZCTA 10931,1023
New York,ZCTA 10932,60
New York,ZCTA 10933,473
New York,ZCTA 10940,48418
New York,ZCTA 10941,13779
New York,ZCTA 10950,47226
New York,ZCTA 10952,38917
New York,ZCTA 10953,252
New York,ZCTA 10954,23045
New York,ZCTA 10956,31521
New York,ZCTA 10958,3291
New York,ZCTA 10960,15093
New York,ZCTA 10962,5950
New York,ZCTA 10963,4298
New York,ZCTA 10964,1472
New York,ZCTA 10965,14791
New York,ZCTA 10968,2353
New York,ZCTA 10969,1267
New York,ZCTA 10970,9993
New York,ZCTA 10973,2126
New York,ZCTA 10974,3152
New York,ZCTA 10975,281
New York,ZCTA 10976,2258
New York,ZCTA 10977,59048
New York,ZCTA 10979,234
New York,ZCTA 10980,13383
New York,ZCTA 10983,5532
New York,ZCTA 10984,2842
New York,ZCTA 10985,58
New York,ZCTA 10986,1974
New York,ZCTA 10987,3395
New York,ZCTA 10988,896
New York,ZCTA 10989,9293
New York,ZCTA 10990,20631
New York,ZCTA 10992,9621
New York,ZCTA 10993,4769
New York,ZCTA 10994,7085
New York,ZCTA 10996,6756
New York,ZCTA 10998,3122
New York,ZCTA 11001,26883
New York,ZCTA 11003,41356
New York,ZCTA 11004,14016
New York,ZCTA 11005,1806
New York,ZCTA 11010,23821
New York,ZCTA 11020,5914
New York,ZCTA 11021,17729
New York,ZCTA 11023,9027
New York,ZCTA 11024,8002
New York,ZCTA 11030,17962
New York,ZCTA 11040,40782
New York,ZCTA 11042,520
New York,ZCTA 11050,30171
New York,ZCTA 11096,8344
New York,ZCTA 11101,25484
New York,ZCTA 11102,34133
New York,ZCTA 11103,38780
New York,ZCTA 11104,27232
New York,ZCTA 11105,36688
New York,ZCTA 11106,38875
New York,ZCTA 11109,3523
New York,ZCTA 11201,51128
New York,ZCTA 11203,76174
New York,ZCTA 11204,78134
New York,ZCTA 11205,40366
New York,ZCTA 11206,81677
New York,ZCTA 11207,93386
New York,ZCTA 11208,94469
New York,ZCTA 11209,68853
New York,ZCTA 11210,62008
New York,ZCTA 11211,90117
New York,ZCTA 11212,84500
New York,ZCTA 11213,63767
New York,ZCTA 11214,88630
New York,ZCTA 11215,63488
New York,ZCTA 11216,54316
New York,ZCTA 11217,35881
New York,ZCTA 11218,75220
New York,ZCTA 11219,92221
New York,ZCTA 11220,99598
New York,ZCTA 11221,78895
New York,ZCTA 11222,36934
New York,ZCTA 11223,78731
New York,ZCTA 11224,47621
New York,ZCTA 11225,56829
New York,ZCTA 11226,101572
New York,ZCTA 11228,41788
New York,ZCTA 11229,80018
New York,ZCTA 11230,86408
New York,ZCTA 11231,33336
New York,ZCTA 11232,28265
New York,ZCTA 11233,67053
New York,ZCTA 11234,87757
New York,ZCTA 11235,79132
New York,ZCTA 11236,93877
New York,ZCTA 11237,49896
New York,ZCTA 11238,49262
New York,ZCTA 11239,13393
New York,ZCTA 11351,0
New York,ZCTA 11354,54878
New York,ZCTA 11355,85871
New York,ZCTA 11356,23438
New York,ZCTA 11357,39150
New York,ZCTA 11358,37546
New York,ZCTA 11359,0
New York,ZCTA 11360,18884
New York,ZCTA 11361,28606
New York,ZCTA 11362,17823
New York,ZCTA 11363,6988
New York,ZCTA 11364,34555
New York,ZCTA 11365,42252
New York,ZCTA 11366,13532
New York,ZCTA 11367,41047
New York,ZCTA 11368,109931
New York,ZCTA 11369,38615
New York,ZCTA 11370,39688
New York,ZCTA 11371,0
New York,ZCTA 11372,66636
New York,ZCTA 11373,100820
New York,ZCTA 11374,43600
New York,ZCTA 11375,68733
New York,ZCTA 11377,89830
New York,ZCTA 11378,34981
New York,ZCTA 11379,34821
New York,ZCTA 11385,98592
New York,ZCTA 11411,18556
New York,ZCTA 11412,34882
New York,ZCTA 11413,38912
New York,ZCTA 11414,26148
New York,ZCTA 11415,19341
New York,ZCTA 11416,24861
New York,ZCTA 11417,28967
New York,ZCTA 11418,36256
New York,ZCTA 11419,47211
New York,ZCTA 11420,44354
New York,ZCTA 11421,39127
New York,ZCTA 11422,30425
New York,ZCTA 11423,29987
New York,ZCTA 11424,0
New York,ZCTA 11425,0
New York,ZCTA 11426,17590
New York,ZCTA 11427,23593
New York,ZCTA 11428,19168
New York,ZCTA 11429,25105
New York,ZCTA 11430,184
New York,ZCTA 11432,60809
New York,ZCTA 11433,32687
New York,ZCTA 11434,59129
New York,ZCTA 11435,53687
New York,ZCTA 11436,17949
New York,ZCTA 11451,0
New York,ZCTA 11501,19148
New York,ZCTA 11507,7406
New York,ZCTA 11509,2653
New York,ZCTA 11510,33048
New York,ZCTA 11514,4673
New York,ZCTA 11516,7556
New York,ZCTA 11518,10549
New York,ZCTA 11520,43341
New York,ZCTA 11530,27273
New York,ZCTA 11542,27633
New York,ZCTA 11545,12065
New York,ZCTA 11547,793
New York,ZCTA 11548,2780
New York,ZCTA 11549,2922
New York,ZCTA 11550,56435
New York,ZCTA 11552,23616
New York,ZCTA 11553,26034
New York,ZCTA 11554,38132
New York,ZCTA 11556,17
New York,ZCTA 11557,7823
New York,ZCTA 11558,8370
New York,ZCTA 11559,8176
New York,ZCTA 11560,6464
New York,ZCTA 11561,37280
New York,ZCTA 11563,22666
New York,ZCTA 11565,8690
New York,ZCTA 11566,35321
New York,ZCTA 11568,4555
New York,ZCTA 11569,1398
New York,ZCTA 11570,26646
New York,ZCTA 11572,30574
New York,ZCTA 11575,16272
New York,ZCTA 11576,12366
New York,ZCTA 11577,12337
New York,ZCTA 11579,5055
New York,ZCTA 11580,40113
New York,ZCTA 11581,20844
New York,ZCTA 11590,45768
New York,ZCTA 11596,10480
New York,ZCTA 11598,13328
New York,ZCTA 11691,60035
New York,ZCTA 11692,18540
New York,ZCTA 11693,11916
New York,ZCTA 11694,20408
New York,ZCTA 11697,4079
New York,ZCTA 11701,27109
New York,ZCTA 11702,14498
New York,ZCTA 11703,16415
New York,ZCTA 11704,40222
New York,ZCTA 11705,8030
New York,ZCTA 11706,62543
New York,ZCTA 11709,6669
New York,ZCTA 11710,34496
New York,ZCTA 11713,10401
New York,ZCTA 11714,22658
New York,ZCTA 11715,4752
New York,ZCTA 11716,10700
New York,ZCTA 11717,60745
New York,ZCTA 11718,3103
New York,ZCTA 11719,3589
New York,ZCTA 11720,29189
New York,ZCTA 11721,6292
New York,ZCTA 11722,35177
New York,ZCTA 11724,3220
New York,ZCTA 11725,29150
New York,ZCTA 11726,19857
New York,ZCTA 11727,29030
New York,ZCTA 11729,28032
New York,ZCTA 11730,14712
New York,ZCTA 11731,30184
New York,ZCTA 11732,3430
New York,ZCTA 11733,18949
New York,ZCTA 11735,32098
New York,ZCTA 11738,17638
New York,ZCTA 11739,1223
New York,ZCTA 11740,9454
New York,ZCTA 11741,27655
New York,ZCTA 11742,13261
New York,ZCTA 11743,42230
New York,ZCTA 11746,67094
New York,ZCTA 11747,19803
New York,ZCTA 11749,3345
New York,ZCTA 11751,14961
New York,ZCTA 11752,9531
New York,ZCTA 11753,12014
New York,ZCTA 11754,18958
New York,ZCTA 11755,12387
New York,ZCTA 11756,42791
New York,ZCTA 11757,45700
New York,ZCTA 11758,53804
New York,ZCTA 11762,22360
New York,ZCTA 11763,28506
New York,ZCTA 11764,13200
New York,ZCTA 11765,737
New York,ZCTA 11766,12635
New York,ZCTA 11767,14530
New York,ZCTA 11768,21902
New York,ZCTA 11769,9506
New York,ZCTA 11770,137
New York,ZCTA 11771,10007
New York,ZCTA 11772,44837
New York,ZCTA 11776,24235
New York,ZCTA 11777,8968
New York,ZCTA 11778,12709
New York,ZCTA 11779,38421
New York,ZCTA 11780,15524
New York,ZCTA 11782,15814
New York,ZCTA 11783,21288
New York,ZCTA 11784,24655
New York,ZCTA 11786,6344
New York,ZCTA 11787,35772
New York,ZCTA 11788,16821
New York,ZCTA 11789,7895
New York,ZCTA 11790,18511
New York,ZCTA 11791,25076
New York,ZCTA 11792,8523
New York,ZCTA 11793,32298
New York,ZCTA 11794,3165
New York,ZCTA 11795,26030
New York,ZCTA 11796,4056
New York,ZCTA 11797,9041
New York,ZCTA 11798,15347
New York,ZCTA 11801,39553
New York,ZCTA 11803,28127
New York,ZCTA 11804,5010
New York,ZCTA 11901,27172
New York,ZCTA 11930,1343
New York,ZCTA 11931,151
New York,ZCTA 11932,1398
New York,ZCTA 11933,6844
New York,ZCTA 11934,7263
New York,ZCTA 11935,3304
New York,ZCTA 11937,15398
New York,ZCTA 11939,926
New York,ZCTA 11940,5210
New York,ZCTA 11941,1986
New York,ZCTA 11942,4603
New York,ZCTA 11944,4299
New York,ZCTA 11946,14068
New York,ZCTA 11947,416
New York,ZCTA 11948,1123
New York,ZCTA 11949,14573
New York,ZCTA 11950,16268
New York,ZCTA 11951,13680
New York,ZCTA 11952,4637
New York,ZCTA 11953,13553
New York,ZCTA 11954,3326
New York,ZCTA 11955,3285
New York,ZCTA 11956,349
New York,ZCTA 11957,743
New York,ZCTA 11958,635
New York,ZCTA 11959,939
New York,ZCTA 11960,1084
New York,ZCTA 11961,12834
New York,ZCTA 11962,494
New York,ZCTA 11963,6622
New York,ZCTA 11964,1858
New York,ZCTA 11965,534
New York,ZCTA 11967,26583
New York,ZCTA 11968,11593
New York,ZCTA 11970,522
New York,ZCTA 11971,5818
New York,ZCTA 11972,1321
New York,ZCTA 11973,9
New York,ZCTA 11975,408
New York,ZCTA 11976,1565
New York,ZCTA 11977,2467
New York,ZCTA 11978,3255
New York,ZCTA 11980,4990
New York,ZCTA 12007,60
New York,ZCTA 12008,497
New York,ZCTA 12009,7164
New York,ZCTA 12010,28937
New York,ZCTA 12015,3010
New York,ZCTA 12017,435
New York,ZCTA 12018,7930
New York,ZCTA 12019,14740
New York,ZCTA 12020,31192
New York,ZCTA 12022,929
New York,ZCTA 12023,2196
New York,ZCTA 12024,31
New York,ZCTA 12025,5505
New York,ZCTA 12027,3882
New York,ZCTA 12028,1172
New York,ZCTA 12029,1113
New York,ZCTA 12031,175
New York,ZCTA 12032,836
New York,ZCTA 12033,7851
New York,ZCTA 12035,802
New York,ZCTA 12036,228
New York,ZCTA 12037,4015
New York,ZCTA 12040,113
New York,ZCTA 12041,481
New York,ZCTA 12042,271
New York,ZCTA 12043,8509
New York,ZCTA 12045,584
New York,ZCTA 12046,817
New York,ZCTA 12047,19664
New York,ZCTA 12051,7070
New York,ZCTA 12052,1568
New York,ZCTA 12053,4587
New York,ZCTA 12054,16918
New York,ZCTA 12056,2310
New York,ZCTA 12057,1835
New York,ZCTA 12058,1445
New York,ZCTA 12059,1632
New York,ZCTA 12060,1507
New York,ZCTA 12061,9050
New York,ZCTA 12062,1776
New York,ZCTA 12063,444
New York,ZCTA 12064,563
New York,ZCTA 12065,41776
New York,ZCTA 12066,2143
New York,ZCTA 12067,1506
New York,ZCTA 12068,3201
New York,ZCTA 12069,256
New York,ZCTA 12070,1410
New York,ZCTA 12071,270
New York,ZCTA 12072,2890
New York,ZCTA 12074,2963
New York,ZCTA 12075,3418
New York,ZCTA 12076,1500
New York,ZCTA 12077,6246
New York,ZCTA 12078,23773
New York,ZCTA 12083,3795
New York,ZCTA 12084,4271
New York,ZCTA 12085,479
New York,ZCTA 12086,1865
New York,ZCTA 12087,1073
New York,ZCTA 12089,69
New York,ZCTA 12090,6262
New York,ZCTA 12092,1304
New York,ZCTA 12093,1666
New York,ZCTA 12094,2268
New York,ZCTA 12095,12606
New York,ZCTA 12106,2193
New York,ZCTA 12108,416
New York,ZCTA 12110,21908
New York,ZCTA 12115,189
New York,ZCTA 12116,1920
New York,ZCTA 12117,3256
New York,ZCTA 12118,13897
New York,ZCTA 12120,613
New York,ZCTA 12121,1916
New York,ZCTA 12122,4582
New York,ZCTA 12123,5124
New York,ZCTA 12124,606
New York,ZCTA 12125,1373
New York,ZCTA 12130,987
New York,ZCTA 12131,115
New York,ZCTA 12132,338
New York,ZCTA 12134,3516
New York,ZCTA 12136,804
New York,ZCTA 12137,1679
New York,ZCTA 12138,3168
New York,ZCTA 12139,295
New York,ZCTA 12140,1702
New York,ZCTA 12143,5137
New York,ZCTA 12144,20555
New York,ZCTA 12147,499
New York,ZCTA 12148,4569
New York,ZCTA 12149,2474
New York,ZCTA 12150,914
New York,ZCTA 12151,708
New York,ZCTA 12153,814
New York,ZCTA 12154,2818
New York,ZCTA 12155,1977
New York,ZCTA 12156,848
New York,ZCTA 12157,4061
New York,ZCTA 12158,6309
New York,ZCTA 12159,7896
New York,ZCTA 12160,944
New York,ZCTA 12161,160
New York,ZCTA 12164,365
New York,ZCTA 12165,175
New York,ZCTA 12166,1363
New York,ZCTA 12167,2438
New York,ZCTA 12168,1952
New York,ZCTA 12169,306
New York,ZCTA 12170,4945
New York,ZCTA 12172,405
New York,ZCTA 12173,1753
New York,ZCTA 12174,345
New York,ZCTA 12175,797
New York,ZCTA 12176,198
New York,ZCTA 12177,518
New York,ZCTA 12180,53606
New York,ZCTA 12182,14733
New York,ZCTA 12183,2620
New York,ZCTA 12184,7148
New York,ZCTA 12185,2037
New York,ZCTA 12186,6277
New York,ZCTA 12187,697
New York,ZCTA 12188,10980
New York,ZCTA 12189,17568
New York,ZCTA 12190,674
New York,ZCTA 12192,1722
New York,ZCTA 12193,2016
New York,ZCTA 12194,207
New York,ZCTA 12195,154
New York,ZCTA 12196,3031
New York,ZCTA 12197,2233
New York,ZCTA 12198,7903
New York,ZCTA 12202,9628
New York,ZCTA 12203,29952
New York,ZCTA 12204,7349
New York,ZCTA 12205,26977
